GUID,Taxon,Synonymie,Aggregatzugehörigkeit,Taxonname deutsch,Nordtirol,Nordtirol,Nordtirol,Nordtirol,Osttirol,Osttirol,Osttirol,Osttirol,Kommentar
,,,,,RL,A,B,R,RL,A,B,R,
910D171D-5B3A-4E13-8A46-48A04704FC1D,Leonurus cardiaca subsp. villosus,,,Zottiger Löwenschwanz,e,,,,u,,,,
5F266258-E559-4912-B972-7CCC4B8BAEC7,Lepidium campestre,,,"Kandelaber-Kresse, Feld-K.",e,,,,u,,,,
BC545E72-556C-48CE-864B-B864BD51FA07,Lepidium coronopus,"syn. Coronopus squamatus, L. squamatum",,Warziger Krähenfuß,u,,,,/,,,,
8D36133A-42C4-413F-9606-45E07D952D37,Lepidium densiflorum,,,Dichtblütige Kresse,e,,,,e,,,,
E776BDF3-DD2D-4A1F-90AC-05DF439EFAF1,Lepidium didymum,syn. Coronopus didymus,,Zweiknotiger Krähenfuß,e,,,,u,,,,
178DCEC3-FEE7-4153-819B-70D8BF714AE9,Lepidium draba,,,Pfeilkresse,e,,,,e?,,,,
157D576C-2154-40C0-A229-91A20ACD8184,Lepidium graminifolium,,,Grasblatt-Kresse,u,,,,-,,,,
99534D58-2419-4E2E-BC51-C91CAB24B466,Lepidium latifolium,,,Breitblättrige Kresse,u,,,,-,,,,
7D82B350-542B-4824-8F80-724A42D9D293,Lepidium neglectum,,,Verkannt-Kresse,u,,,,-,,,,
0391D3A0-2DD1-4374-B503-10F581D41F35,Lepidium perfoliatum,,,Durchwachsene Kresse,u,,,,/,,,,
5EBF584E-1D4C-4327-9064-28DA6A952BF3,Lepidium ruderale,,,"Ruderal-Kresse, Stink-K.",e,,,,u,,,,
28FE43F4-FBA8-44A2-AE88-40BDC6BD33E4,Lepidium sativum,,,Garten-Kresse,u,,,,u,,,,
C7F1F936-5C42-4BF5-BB83-C31E3C40A821,Lepidium texanum,,,Texas-Kresse,u,,,,-,,,,
C5A6728C-C619-4E9A-8982-69FEFB75ECED,Lepidium virginicum,,,Virginische Kresse,e,,,,u,,,,
8583B6F9-200E-473A-965C-3EC7F12F5AA0,Leucanthemella serotina,,,Europa-Herbstmargerite,u,,,,-,,,,
95D2E43C-F031-446F-9543-32BB292E9D0F,Leucanthemopsis alpina,,,Alpenmargerite,LC,5,0,0,LC,5,0,0,
94D4AC15-A706-47D6-AF0F-3BA13DA0209E,Leucanthemum adustum s. str.,syn. L. adustum subsp. adustum,L. maximum subagg.,Westliche Berg-Margerite,LC,4,0,-1,/,,,,
18347EBD-F063-4594-8BD1-18547A175CC0,Leucanthemum halleri,,L. atratum agg.,Haller-Margerite,LC,4,0,0,/,,,,
B82FBEC1-6568-485F-912C-6B33B28D45DC,Leucanthemum ircutianum,,L. vulgare subagg.,Große Wiesen-Margerite,LC,5,-1,-1,LC,5,-1,-1,Die Unterscheidung von Leucanthemum vulgare s. str. ohne Kenntnis der Plodiestufe ist schwierig.
4FFF50E7-70C2-4ACD-871C-3B5FFA33DBAE,Leucanthemum vulgare s. str.,,L. vulgare subagg.,Kleine Wiesen-Margerite,NT,4,-2,-1,LC,dd,-1,-1,"Die Unterscheidung von Leucanthemum ircutianum ohne Kenntnis der Plodiestufe ist schwierig. – OT: Die exakte Verbreitung dieser Sippe ist unzureichend bekannt, jedoch dürfte sie aktuell noch ungefährdet sein."
F61D6A52-F6EA-4F47-A15F-EF7FB658C9D6,Leucojum aestivum,,,Sommer-Knotenblume,-,,,,u,,,,
CEEAA42B-307F-47F5-8067-B2AA7ED2EFE3,Leucojum vernum,,,Frühlings-Knotenblume,NT,3,-1,-1,VU,2,-1,-1,OT: Auch gelegentlich verwildert.
A263644B-652E-451F-8397-8E3FA8D01147,Leucopoa pulchella subsp. jurana,syn. Festuca pulchella subsp. jurana,,Faltblättriger Schöner Schwingel,LC,dd,dd,dd,-,,,,NT: Die Verbreitung in Nordtirol ist unzureichend bekannt.
E72FBDFA-F004-4F76-9299-F41E939D6450,Leucopoa pulchella subsp. pulchella,syn. Festuca pulchella subsp. pulchella,,Eigentlicher Schöner Schwingel,LC,4,0,0,LC,4,0,0,
67B2AF3E-9745-4827-B900-DBC44B27B989,Levisticum officinale,,,Liebstöckel,u,,,,/,,,,
F0D7B7D2-26D9-4CED-ACA2-8FF8B9991C38,Liatris spicata,,,Ährige Prachtscharte,u,,,,u,,,,
A9F7163F-01EC-4C52-AA3E-17E074157FD0,Ligularia dentata,,,Japanischer Goldkolben,-,,,,u,,,,
4167BB2B-B713-41C4-AE93-598C31930628,Ligularia przewalskii,,,Przewalski-Goldkolben,-,,,,u,,,,
265CEB46-99AA-4C35-8680-E58E9D093ECF,Ligustrum ovalifolium,,,Breitblatt-Liguster,/,,,,u,,,,
B703393C-C188-4D54-BEF6-7E50C9F8BFF5,Ligustrum vulgare,,,Liguster,LC,4,0,0,LC,4,0,0,
3415368C-3782-4AA8-B5EB-3D5BD3BEDB30,Lilium bulbiferum,,,Feuer-Lilie,NT,4,-2,-1,VU,4,-2,-3,
14197A44-63DF-4683-9E8B-E3673172725B,Lilium lancifolium,,,Tiger-Lilie,-,,,,u,,,,
DBE434DC-D435-4818-84E9-D94D64986D1B,Lilium martagon,,,Türkenbund-Lilie,LC,5,0,0,LC,5,0,0,
3F2B76D5-9535-4BD3-98C1-DBC30FB35873,Limodorum abortivum,,,Dingel,EN,1,-1,-1,CR,1,0,-2,NT: Die Art ist nur von vier Quadranten der FKÖ entlang des Inntals zwischen Imst und Innsbruck-Kranebitten bekannt. Die Populationen sind durchwegs klein. – OT: Aktuell nur bei Nörsach in der Nähe eines Steinbruches zu finden.
5461D081-FCC1-4697-996B-F6C70723076B,Limosella aquatica,,,Schlammling,RE,0,-3,,RE,0,-3,,"NT: Die Art kam in drei isolierten Gebieten (Piller Sattel, Vils, Uderns/Rattenberg/Kramsach) vor und konnte rezent nicht bestätigt werden. Die jüngsten Fundmeldungen stammen vom Beginn des 20. Jahrhunderts (Pagitz et al. 2023). – OT: Frühere Angaben vom Nörsacher Teich (A. Kofler) und der Auenlaue bei Lavant (A. Polatschek) konnten nicht bestätigt werden (Stöhr et al. 2023)."
FD4FCC7F-9AC3-4934-8D39-38355EF98439,Linaria alpina subsp. alpina,,,Gewöhnliches Alpen-Leinkraut,LC,5,0,0,LC,5,0,0,
4B972330-66A4-444B-8ED1-6893C582487B,Linaria angustissima,,L. vulgaris agg.,Schmalblatt-Leinkraut,u,,,,-,,,,
403086F5-7144-4CB5-8AE9-2AD8BA46B021,Linaria bipartita s.lat.,,,Kleeblatt-Leinkraut,/,,,,u,,,,
3023E67B-0203-4977-AB86-3EBF902EEF2F,Linaria purpurea,,,Purpur-Leinkraut,e,,,,-,,,,
5FEF378E-ED83-4F6E-AA9A-4813AB2B48A1,Linaria repens,,,Streifen-Leinkraut,u,,,,u,,,,
40C8FD5C-83D2-44D7-A3E0-E69F3EB9ADD4,Linaria spartea,,,Ruten-Leinkraut,u,,,,-,,,,
9FED005C-1D39-428A-B070-C091A9DBC926,Linaria vulgaris s. str.,,L. vulgaris agg.,Gewöhnliches Leinkraut,LC,4,0,0,LC,4,0,0,
789995B6-68C7-417C-A6F0-6E989152A231,Linnaea borealis,,,Moosglöckchen,LC,4,0,0,-,,,,
86AAC2E6-AFDF-4576-BBC4-8A833A6DC4A9,Linum alpinum,,L. perenne agg.,Alpen-Lein,-,,,,RE?,0,-3,,"OT: Die Art ist aus den Lienzer Dolomiten belegt, die Nachsuche der historischen Angaben blieb jedoch bisher erfolglos."
CC343021-E59E-4C93-A907-A701FC908C85,Linum austriacum,,L. perenne agg.,Österreichischer Lein,u,,,,u,,,,
59A10813-73D2-4297-9A05-8B6847A3D285,Linum catharticum,,,Purgier-Lein,LC,5,-1,-1,LC,5,-1,-1,
300B16D2-5A21-42A7-A1A1-1D8491699050,Linum grandiflorum,,,Großblüten-Lein,/,,,,u,,,,
33562D36-6E43-41E3-BE9C-B98CADA0DA59,Linum usitatissimum,,,Flachs,u,,,,u,,,,
B4717018-8610-4CBD-91E2-7C698CDFC4A7,Linum viscosum,,,Klebriger Lein,EN,2,-2,-2,-,,,,"NT: Die Art kam im nördlichen Außerfern, bei Mötz, Mieming und Flaurling sowie bei Wörgl vor, nach 2000 bestätigt sind nur die Außerferner Vorkommen."
31920E49-84DC-4453-858A-B7E4FB644EE5,Lipandra polysperma,syn. Chenopodium polyspermum,,Vielsamiger Gänsefuß,LC,4,0,0,LC,4,0,0,
4840CB09-5E28-467F-AB22-24F41BFB325F,Liparis loeselii,,,Moor-Glanzständel,CR,2,-3,-2,-,,,,"Art der FFH-Richtlinie, Anhang II, IV. – NT: Ehedem von Zirl ostwärts v. a. entlang des Inntals weit verbreitet, weist die Art rezent nur mehr im NSG Schwemm bei Walchsee eine größere Population auf, die anderen Vorkommen sind sehr klein und hochgradig gefährdet (Pagitz et al. 2023)."
91015109-5921-47F2-8E6B-34957073C1E9,Liparis nemoralis,,,Hain-Glanzständel,-,,,,CR,1,0,-3,"OT: Zum Vorkommen in Lavant vgl. Stöhr (2016). Der Bestand wurde zuletzt jährlich kontrolliert, die Individuenzahlen sind leicht rückläufig (Stöhr ined.). "
3AD6DEF0-BFE2-4BEB-8F53-BC953DF2C7A9,Lithospermum officinale,,,Echter Steinsame,VU,3,-2,-1,EN,2,-2,-1,
6D914470-B845-4414-815A-C33633B066AA,Lobelia erinus,,,Blau-Lobelie,u,,,,u,,,,
974CFCB2-07FD-4CE5-9392-DC2B60477072,Lobelia inflata,,,Aufgeblasene Lobelie,u,,,,-,,,,
A80FF35F-3A40-4B87-AA64-86863D3E4B64,Lobelia siphilitica,,,Blaue Kardinals-Lobelie,u,,,,-,,,,
CF25B1BF-43DA-4A78-AECC-86014F8E158B,Lobularia maritima,,,Strandkresse,u,,,,u,,,,
32B2103B-FFE0-4841-ADF7-72EF27513C89,Lolium apenninum,syn. Festuca apennina,L. pratense agg.,Apenninen-Schwingel,LC,4,0,0,LC,5,0,0,
2DF2D8BA-3D30-411D-BBEA-1D9DB6A2F670,Lolium arundinaceum,syn. Festuca arundinacea,,Rohr-Schwingel,LC,4,0,0,LC,4,0,0,
8716401D-F031-4B40-895A-C342CF670EE3,Lolium × elongatum,(L. perenne × pratense); syn. × Festulolium loliaceum,,Englischer Lolchschwingel,u,,,,u,,,,
D09B27BF-21EE-4DF5-9EB8-A65E3716B13E,Lolium giganteum,syn. Festuca gigantea,,Riesen-Schwingel,LC,5,-1,0,LC,4,0,0,
00548AE0-C21B-4FBA-8B8C-4BB006B93357,Lolium multiflorum,,,"Vielblütiger Lolch, Italienisches Raygras",e,,,,e,,,,
09214A01-35F7-4802-A2F2-F86F9B145AA9,Lolium perenne,,,"Ausdauernder Lolch, Englisches Raygras",LC,5,1,0,LC,5,1,0,
CA4CE029-A6F5-4F7D-8F55-BFE27058A21A,Lolium pratense s. str.,syn. Festuca pratensis s. str.,L. pratense agg.,Wiesen-Schwingel,LC,4,0,0,LC,3,0,0,
4DC2E8B2-FB6E-41E4-9980-4BF061AD7C90,Lolium remotum,,L. temulentum agg.,Lein-Lolch,RE,0,-3,,RE,0,-3,,Mit der Auflassung des Flachsanbaus ausgestorbener Archäophyt.
FB06D484-AB2F-4275-AAAD-D698A85804DE,Lolium temulentum s. str.,,L. temulentum agg.,Taumel-Lolch,RE,0,-3,,RE,0,-3,,Dieser zerstreut über ganz Nord- und Osttirol vorgekommene stark giftige Archäophyt ist mittlerweile ausgestorben.
D5EC6729-570A-42DE-B182-9B46739194FC,Lomatogonium carinthiacum,,,"Saumnarbe, Tauernblümchen",EN,1,-1,-1,LC,4,-1,-1,"NT: Rezente Nachweise gibt es nur aus der Umgebung von Obergurgl, aber ein starker Rückgang erscheint wenig wahrscheinlich, eine Gefährdung besteht eventuell wegen kleiner Populationsgrößen."
0AB8C91E-70B8-4854-8320-BEDB7F95C5F7,Loncomelos pyrenaicus subsp. pyrenaicus,syn. Ornithogalum pyrenaicum subsp. pyrenaicum,,Gelber Pyrenäen-Schaftmilchstern,-,,,,CR,1,0,-2,OT: Neufund im Jahr 2022 (Stöhr ined.) in einem Feuchtwald nahe Nikolsdorf.
AF23D825-020B-474A-9512-F088B9437516,Lonicera alpigena,,,Alpen-Heckenkirsche,LC,5,0,0,LC,4,0,0,
402959FE-4BBB-4117-B72A-E35045E03F0D,Lonicera caerulea,,,Blaue Heckenkirsche,LC,5,0,0,LC,5,0,0,
4F07D974-CDBF-45E2-ADCB-19998543F542,Lonicera caprifolium,,,Echtes Geißblatt,u,,,,u,,,,
2A5E3B7B-6602-45E8-ADB7-1777EDCDDC48,Lonicera henryi,,,Immergrünes Geißblatt,u,,,,u,,,,Die Zuordnung der Kultivare und Verwilderungen zu L. henryi innerhalb L. acuminata s. lat. ist nicht gesichert.
72D2C298-96BF-41DF-BF1D-315E7E8D0B7B,Lonicera nigra,,,Schwarze Heckenkirsche,LC,5,0,0,LC,5,0,0,
E3DEE58F-9D8D-41B1-9DF3-9F39962A8D2E,Lonicera periclymenum,,,"Deutsches Geißblatt, Wald-G.",u,,,,-,,,,
EA92EC84-C6EA-4C75-AA25-E6DB74C02BFF,Lonicera pileata s.lat.,inkl. L. nitida,,Kriech-Heckenkirsche,u,,,,u,,,,
AF2E5F5F-0383-42DF-A72C-1C3FA5020D91,Lonicera tatarica,,,Tataren-Heckenkirsche,u,,,,u,,,,
FC71EFCD-69F8-47A7-AA23-BF991412A2BD,Lonicera xylosteum,,,Gewöhnliche Heckenkirsche,LC,5,0,0,LC,5,0,0,
DFF66384-FA8A-4B41-BB9D-4E7A6BA6F2EE,Loranthus europaeus,,,Riemenmistel,u,,,,-,,,,
E9FD8379-0F41-4280-B04A-AF982D7E0426,Lotus corniculatus s. str.,inkl. subsp. alpestris (= var. alpicola),L. corniculatus agg.,Wiesen-Hornklee,LC,5,0,0,LC,5,0,0,
ECFE67CE-ED00-4871-B154-CE988B73951F,Lotus germanicus,syn. Dorycnium germanicum,L. dorycnium agg.,Seidiger Backenklee,LC,4,0,0,/,,,,
EA25DC13-D212-4DA4-8430-40C8B3C671FC,Lotus maritimus,syn. Tetragonolobus maritimus,,Gelber Spargelklee,LC,4,-1,-1,CR,1,-2,-2,OT: Für Osttirol ist nur ein Vorkommen in Virgen bekannt (Stöhr et al. 2023).
F926B99D-8829-46B5-8746-84022B1A3D20,Lotus pedunculatus,,,Sumpf-Hornklee,e,,,,u,,,,OT: Keine aktuellen Vorkommen.
8F4E9B90-8CC2-4390-9A86-50B252193B92,Lotus tenuis,,L. corniculatus agg.,Salz-Hornklee,RE?,0,-3,,/,,,,"NT: Die Art wurde historisch mehrfach aus dem Raum Innsbruck von Afling bis Hall in Tirol angegeben, außerdem bei Prutz. Die Nachsuche verlief erfolglos, ein rezentes Vorkommen nahe dem Achenseekraftwerk bei Jenbach kann jedoch nicht ausgeschlossen werden (Pagitz et al. 2023)."
B2D31F6C-377C-46D9-A8D6-B1EE068CC4CB,Lunaria annua,,,Garten-Mondviole,e,,,,u,,,,
5B0A5D58-A1D3-4773-B2BB-A5708419081D,Lunaria rediviva,,,"Wilde Mondviole, Ausdauernde M.",LC,3,0,0,CR,1,-3,-2,OT: Rezent nur vom Schlaitner Wasserfall in wenigen Individuen bekannt (Stöhr et al. 2023).
B5FC0C13-3A24-4212-864F-1A01C174B871,Lupinus albus,,,Weiß-Lupine,u,,,,-,,,,
25EABE2E-6FDA-4719-B546-4C17401D367C,Lupinus polyphyllus,,,Stauden-Lupine,i,,,,i,,,,
4EA2B2FD-7FB6-4BAE-9000-6808B9A5D668,Luzula alpina,,L. campestris agg.,Alpen-Hainsimse,LC,4,0,0,LC,5,0,0,Die rein morphologische Unterscheidung einiger Sippen des L. campestris agg. ist ohne Kenntnis des Karyotyps kaum möglich.
2C01899F-C194-4EE9-AA39-F1B72C64C0E5,Luzula alpinopilosa,,,Braune Hainsimse,LC,5,0,0,LC,5,0,0,
C80552BC-D02B-4155-A67D-1B092E5E9413,Luzula campestris s. str.,,L. campestris agg.,Wiesen-Hainsimse,NT,4,-2,-1,LC,5,-2,-1,
989B7C05-72C9-421D-96CF-BC00286B1C98,Luzula divulgata,,L. campestris agg.,Schlanke Hainsimse,CR,dd,dd,dd,-,,,,Die rein morphologische Unterscheidung einiger Sippen des L. campestris agg. ist ohne Kenntnis des Karyotyps kaum möglich. – NT: Das Vorkommen in Nordtirol bei Sölden ist nur mit einem Beleg dokumentiert und konnte rezent nicht bestätigt werden.
984B5E55-212E-4DCD-9EB9-94E1ED456C55,Luzula exspectata,,L. campestris agg.,Erwartete Hainsimse,LC,dd,dd,dd,-,,,,Die rein morphologische Unterscheidung einiger Sippen des L. campestris agg. ist ohne Kenntnis des Karyotyps kaum möglich.
54C8583E-92FC-4E50-A96B-2DB9C069C9A0,Luzula glabrata,,,Kahle Hainsimse,LC,2,0,0,-,,,,"NT: Die Art kommt nur im nördlichsten Karwendel und in den Loferer Steinbergen vor, alle anderen bisherigen Angaben beruhen auf Verwechslungen (Pagitz et al. 2023)."
EA2740CF-A7DF-4D07-8B70-3652A207F8BB,Luzula lutea,,,"Gelbe Hainsimse, Gold-H.",LC,4,0,0,/,,,,
DE161914-9B57-4434-9D7F-F680214EACDF,Luzula luzulina,,,Gelbliche Hainsimse,LC,5,0,0,LC,5,0,0,
2DB561BF-8237-4FAB-95DC-C4D59F4DBD78,Luzula luzuloides,inkl. var. erythranthema,,Weißliche Hainsimse,LC,5,0,0,LC,5,0,0,
6306D5F3-6ADF-4DD7-BCC4-1F0CD43DFB35,Luzula multiflora s. str.,,L. campestris agg.,Vielblütige Hainsimse i. e. S.,LC,4,0,0,LC,3,0,0,Die rein morphologische Unterscheidung einiger Sippen des L. campestris agg. ist ohne Kenntnis des Karyotyps kaum möglich. In Tieflagen gefährdet (VU).
6E06EB2F-120A-41B7-A842-A9CB0D41F11F,Luzula nivea,,,Schneeweiße Hainsimse,LC,3,0,0,LC,4,0,0,
07BE43B0-AECB-4B6D-BF3D-6CDD373010A3,Luzula pilosa,,,Wimper-Hainsimse,LC,5,0,0,LC,5,0,0,
8A8B6824-5EAB-4B99-916B-6233DB73C817,Luzula spicata subsp. conglomerata,,,Veränderliche Ähren-Hainsimse,LC,dd,0,0,LC,5,0,0,
91CEF0E5-94DD-4389-A3FC-BEF45A5BA183,Luzula spicata subsp. spicata,,,Eigentliche Ähren-Hainsimse,LC,dd,0,0,LC,1,0,0,
F5A51462-5B7D-4BA2-B7FE-F7A32D2F5FCA,Luzula sudetica,,L. campestris agg.,Sudeten-Hainsimse,LC,4,0,0,LC,5,0,0,
3F921267-0E90-492A-9601-4649A3436587,Luzula sylvatica subsp. sieberi,,,Westliche Große Hainsimse,LC,5,0,0,LC,5,0,0,OT: Bestände von L. sylvatica subsp. sieberi in tieferen Lagen Osttirols (Waldbereich) zeigen vielfach Übergänge zur subsp. sylvatica (Stöhr et al. 2023).
7B1BD611-251C-40CB-B1DE-5DDC8ADD517C,Luzula sylvatica subsp. sylvatica,,,Gewöhnliche Große Hainsimse,LC,1,0,0,/,,,,OT: Siehe Kommentar zur subsp. sieberi. „Echte“ subsp. sylvatica ist aus Osttirol nicht bekannt.
02FC7704-DA4E-4306-AC98-EB8571170CB7,Lychnis chalcedonica,,,Scharlach-Kuckucksnelke,u,,,,u,,,,
FB74FC60-22BD-414C-B8D7-64B0999946DD,Lychnis coronaria,,,Kranz-Kuckucksnelke,u,,,,u,,,,
4E5C2274-E339-4BA3-8618-CADE1030B160,Lychnis flos-cuculi,,,Gewöhnliche Kuckucksnelke,NT,5,-2,-2,LC,5,-2,-1,NT: Umgestuft von LC auf NT wegen Habitatgefährdung.
7192A983-6D8B-4D42-9857-0BCEB32EA8F6,Lychnis flos-jovis,,,Jupiter-Kuckucksnelke,u,,,,-,,,,
2E313421-0518-4710-994C-FB631804A224,Lycium barbarum,,,Gewöhnlicher Bocksdorn,e,,,,u,,,,
6B7FC17F-2C67-4041-948E-B1DD50D863DF,Lycopodiella inundata,,,Moorbärlapp,VU,3,-2,-2,RE,0,-3,,"Art der FFH-Richtlinie, Anhang V. – OT: Weder Angaben im Tiroler Gailtal (Kartitscher Sattel sowie zwischen Ober- und Untertilliach), im Defereggental bei Lacken noch eine historische Angabe vom Iselsbergpass konnten bestätigt werden (Stöhr et al. 2023)."
550BB61C-0920-4CB1-8556-D11A0C60A1DD,Lycopodium annotinum,,,Schlangen-Bärlapp,LC,5,0,0,LC,5,0,0,"Art der FFH-Richtlinie, Anhang V."
C9F07EBD-199A-4370-8C51-6492D40B397F,Lycopodium clavatum subsp. clavatum,,,Gewöhnlicher Keulen-Bärlapp,LC,4,-2,0,LC,4,0,0,"Art der FFH-Richtlinie, Anhang V."
82AE195E-A6FD-44AA-8DD0-E0F09E5F146F,Lycopodium clavatum subsp. monostachyon,,,Schneehuhn-Keulen-Bärlapp,LC,2,0,0,LC,4,0,0,"Art der FFH-Richtlinie, Anhang V."
621CD822-6F3D-47E6-B67C-DF8C8DECFDF5,Lycopsis arvensis s. str.,syn. Anchusa arvensis subsp. arvensis,L. arvensis agg.,Gewöhnlicher Krummhals,CR,2,-3,-2,CR,2,-2,-3,"NT: Diese Segetalart kam historisch v. a. im Wipptal und seinen Seitentälern vor, von dort stammen auch die letzten gesicherten Nachweise (Pagitz et al. 2023). – OT: Äußerst individuenarme Vorkommen in labilen (ruderalen) Lebensräumen."
1760FEE5-87BA-4E5D-B041-884B89EF7B49,Lycopsis orientalis,syn. Anchusa arvensis subsp. orientalis,L. arvensis agg.,Östlicher Krummhals,-,,,,u,,,,
209AD5A6-B6C1-4F8B-BACA-7EF6B882F53E,Lycopus europaeus subsp. europaeus,,,Kahler Gewöhnlicher Wolfsfuß,NT,3,-1,-1,NT,3,-1,-1,
432D3273-1DEE-4FE4-9CF9-8E07A687E177,Lycopus europaeus subsp. mollis,,,Weicher Gewöhnlicher Wolfsfuß,VU,dd,dd,dd,NT,3,-1,-1,
AAEDA5FC-DEC1-4E42-AEF5-C97E316A7B07,Lysichiton americanus,,,Amerikanischer Stinktierkohl,u,,,,u,,,,
32957CF3-FF6E-4566-9C9E-E1F516EC3678,Lysimachia arvensis,syn. Anagallis arvensis,,Acker-Gauchheil,LC,4,-1,0,LC,4,0,0,"NT: Der Verbreitungsschwerpunkt liegt heute an Straßenrändern, Vorkommen in Äckern sind selten."
9F7CB7B8-8A58-4181-99EB-10C9063AF67D,Lysimachia europaea,syn. Trientalis europaea,,Siebenstern,EN,2,-3,-1,RE,0,-3,,"NT: Die Art kam nur südlich des Inns zwischen dem Kaunertal und Wörgl vor. Etliche Nachweise sind nach 1945 nicht mehr bestätigt worden, rezente Funde gibt es zum Beispiel beim Gepatschhaus, Längenfeld, Sölden und Sankt Sigmund im Sellrain (Pagitz et al. 2023). – OT: Historische, durch Belege (Herbarium IBF, leg. Goller) abgesicherte Angaben aus dem Bereich Hollbruck konnten nicht mehr bestätigt werden (Stöhr et al. 2023)."
27E2937E-3486-406B-A6D9-8ACDA3715063,Lysimachia foemina,syn. Anagallis foemina,,Blauer Gauchheil,u,,,,-,,,,NT: Die einzige historische Angabe (bei Natters) ist unbelegt. Das Vorkommen ist daher nicht gesichert.
88AE17E6-6FF6-470D-9790-217FEAD3F4E6,Lysimachia minima,syn. Centunculus minimus,,Kleinling,RE,0,-3,,CR,1,-2,-2,"NT: Diese früher v. a. im mittleren Inntal und dem Wipptal verbreitete Art wurde 1941 das letzte Mal beobachtet, eine gezielte Nachsuche verlief erfolglos (Pagitz et al. 2023). – OT: In letzter Zeit nur an zwei Lokalitäten gefunden."
DE23A368-9D5B-4BF9-9F6D-3D13DD2B312A,Lysimachia nemorum,,,Wald-Gilbweiderich,LC,5,0,0,LC,4,0,0,
37E2AC77-8B17-4440-B60A-21268797A2F2,Lysimachia nummularia,,,Pfennigkraut,e,,,,u,,,,"OT: Wenige Angaben von Stöhr (ined.) aus den letzten Jahren, keine alten oder anderen Angaben."
FB776772-8A3B-44CC-B34D-DC28663D637F,Lysimachia punctata,,,Drüsiger Gilbweiderich,e,,,,e?,,,,
34BF2351-4C80-4F5B-8815-F5DE1EA743DC,Lysimachia tenella,syn. Anagallis tenella,,Zarter Gauchheil,RE?,0,-3,,-,,,,"NT: Die Art war auf den äußersten Osten Nordtirols beschränkt (Umgebung von Kitzbühel und Hochfilzen). Der letzte belegte Nachweis ist ca. 40 Jahre alt, die Art konnte nicht mehr nachgewiesen werden (Pagitz et al. 2023)."
D1B0349E-A719-4C95-A271-620C648EF70C,Lysimachia thyrsiflora,,,Strauß-Gilbweiderich,EN,2,-3,-1,-,,,,"NT: Die Art war vom Hechtsee, Walchsee und Seefelder See dokumentiert, aktuell bestätigt werden konnte sie nur am Seefelder See. Ein unpubliziertes, noch immer bestehendes Vorkommen bei Sistrans dürfte auf Anpflanzung zurückgehen (Pagitz et al. 2023)."
025281A9-D18E-46AE-8EDB-187E44BBD553,Lysimachia vulgaris,,,Rispen-Gilbweiderich,LC,4,-1,0,LC,4,-1,-1,
2ECA5959-4F3D-4BF9-A91B-72917814136E,Lythrum portula,syn. Peplis portula,,Sumpfquendel,CR,1,-3,-3,RE,0,-3,,"NT: Es gibt zerstreute historische Fundmeldungen von den Mittelgebirgen südlich von Innsbruck bis in den Raum Kitzbühel, rezent konnte die Art nur bei Oberperfuss nachgewiesen werden (Pagitz et al. 2023). – OT: Ältere Angaben aus dem Defereggental und vom Iselsbergpass konnten nicht bestätigt werden (Stöhr et al. 2023)."
583ECC69-B6EE-446A-993C-779E0AC74EA2,Lythrum salicaria,,,Gewöhnlicher Blutweiderich,LC,4,-1,-1,NT,4,-1,-2,
8A3B7A80-85D3-4EA2-A2AF-AEF4D2ABBB4A,Macleaya cordata,,,Weißer Federmohn,u,,,,-,,,,
97E548B7-8506-43CE-B49D-16E4D4D0E9DE,Maianthemum bifolium,,,Schattenblümchen,LC,5,0,0,LC,5,0,0,
4098430D-F68D-43B0-8619-29FD5CC3567C,Malaxis monophyllos,,,"Einblatt, Einblättriger Weichständel",LC,5,0,0,LC,4,0,0,
6434CE24-4EF6-4258-9C4E-523A4BB424FE,Malcolmia maritima,,,Strand-Meerviole,u,,,,u,,,,
A342E210-211F-484A-B9FF-9FDA330F7E49,Malope trifida,,,Dreispaltige Malope,u,,,,-,,,,
E3E89F7D-8155-467D-BC6A-BB6942531C08,Malus dasyphylla,,M. sylvestris agg.,Filz-Apfel,e?,,,,e?,,,,OT: Zu den Einzelfunden dieser Sippe in Osttirol vgl. Stöhr et al. (2023).
AB8F720D-7C5A-42F1-B793-43BB079C3223,Malus domestica,,M. sylvestris agg.,Kultur-Apfel,u,,,,u?,,,,
578D6F47-DA4B-4BED-A4BB-C914185A9AB0,Malus sylvestris s. str.,,M. sylvestris agg.,"Wild-Apfel, Holz-Apfel",CR,dd,dd,dd,(DD),dd,dd,dd,"Die Unterscheidung dieser Art von verwilderten Kulturäpfeln ist schwierig, Fehlangaben kommen regelmäßig vor. – OT: Angaben von A. Polatschek und der amtlichen Biotopkartierung dürften als Malus sylvestris s.lat. aufzufassen sein bzw. mitunter Verwechslungen mit verwilderten Kulturäpfeln darstellen. Rezente Vorkommen von Malus sylvestris in Osttirol sind derzeit nicht bekannt (Stöhr et al. 2023)."
90B78802-B4C8-45FB-8B4F-B2C89C19EA21,Malva alcea,,,Spitzblättrige Malve,e,,,,LC,4,0,0,
73F92135-F137-4480-BBF2-86929394F7F1,Malva moschata,,,Moschus-Malve,e,,,,e,,,,
844B2C1B-B939-4A5B-92C0-0E4984A62948,Malva neglecta,,,Weg-Malve,NT,4,-2,-1,LC,4,-1,-1,
7EDF99AD-5202-44CB-9589-F24895AAC939,Malva pusilla,,,Kleinblütige Malve,u,,,,/,,,,
